Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Lamiaceae',)","('Asteraceae',)","('Brassicaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Hypericaceae',)","('Plantaginaceae',)","('Fabaceae',)","('Rosaceae',)","('Asparagaceae',)","('Caryophyllaceae',)","('Ranunculaceae',)","('Caprifoliaceae',)","('Primulaceae',)","('Lecanoraceae',)","('Apiaceae',)","('Campanulaceae',)","('Poaceae',)","('Rubiaceae',)","('Boraginaceae',)","('Scrophulariaceae',)","('Violaceae',)","('Sylviidae',)","('Zygaenidae',)","('Phylloscopidae',)","('Physciaceae',)","('Amaranthaceae',)","('Eumenidae',)","('Collemataceae',)","('Geraniaceae',)","('Geometridae',)","('Cyperaceae',)","('Equidae',)","('Convolvulaceae',)","('Cladoniaceae',)","('Colchicaceae',)","('Colubridae',)","('Cettiidae',)","('Cistaceae',)","('Acrocephalidae',)","('Acarosporaceae',)","('Amaryllidaceae',)","('Aegithalidae',)","('Aspleniaceae',)","('Candelariaceae',)","('Placynthiaceae',)","('Pinaceae',)","('Papaveraceae',)","('Parmeliaceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Megachilidae',)","('Moraceae',)","('Lentibulariaceae',)","('Liliaceae',)","('Linaceae',)","('Polygalaceae',)","('Ranidae',)","('Ramalinaceae',)","('Psoraceae',)","('Saxifragaceae',)",Population,"('Erebidae',)","('Sphingidae',)","('Pyralidae',)","('Lasiocampidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Cystopteridaceae',)","('Potamidae',)","('Caliciaceae',)","('Juncaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Rhamnaceae',)","('Anacardiaceae',)","('Araceae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Catillariaceae',)","('Crabronidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Peltigeraceae',)","('Nephromataceae',)","('Mutillidae',)","('Pannariaceae',)","('Malvaceae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Cyprinodontidae',)","('Anobiidae',)","('Ascalaphidae',)","('Mantidae',)","('Ancyrocephalidae',)","('Anguidae',)","('Acrididae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Testudinidae',)","('Tetraodontidae',)","('Tortricidae',)","('Unknown',)","('Depressariidae',)","('Notodontidae',)","('Psychidae',)","('Cossidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Salticidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Chondrinidae',)","('Cochlostomatidae',)","('Haliplidae',)","('Cucurbitaceae',)","('Geomitridae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Glareolidae',)","('Buthidae',)","('Araneidae',)","('Arbaciidae',)","('Asphodelaceae',)","('Cerithiidae',)","('Julidae',)","('Helicidae',)","('Nemopteridae',)","('Oxalidaceae',)","('Psammophiidae',)","('Rissoellidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Resedaceae',)","('Morchellaceae',)","('Salamandridae',)","('Gentianaceae',)","('Lythraceae',)","('Certhiidae',)","('Equisetaceae',)","('Polyporaceae',)","('Santalaceae',)","('Ulmaceae',)","('Aizoaceae',)","('Sarcoscyphaceae',)","('Ericaceae',)","('Apocynaceae',)","('Polypodiaceae',)","('Calopterygidae',)","('Biebersteiniaceae',)","('Cordulegastridae',)","('Echinasteridae',)","('Phoenicopteridae',)","('Pentatomidae',)","('Pompilidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Glaphyridae',)","('Viburnaceae',)","('Amelidae',)","('Cynipidae',)","('Phyllodactylidae',)","('Stratiomyidae',)","('Typhlopidae',)","('Gekkonidae',)","('Dioscoreaceae',)","('Discinaceae',)","('Caloscyphaceae',)","('Pteridaceae',)","('Platanaceae',)","('Pyronemataceae',)","('Solanaceae',)","('Smilacaceae',)","('Hexanchidae',)","('Cetoniidae',)","('Dennstaedtiaceae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Oleaceae',)","('Porcellionidae',)","('Triakidae',)","('Agaricaceae',)","('Araliaceae',)","('Locustellidae',)","('Meloidae',)","('Pluteaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Gelechiidae',)","('Felidae',)","('Bryaceae',)","('Brachyceridae',)","('Limacidae',)","('Hygrophoraceae',)","('Oligotomidae',)","('Orchesellidae',)","('Margarodidae',)","('Lygaeidae',)","('Scytodidae',)","('Targioniaceae',)","('Trachelipodidae',)","('Cydnidae',)","('Geotrupidae',)","('Leporidae',)",Vegetation Count,Regional Fuel Content
2016-11-01,0,18.877106904938046,0.0,2.7800902477654508,15.550000000000011,8.670000000000016,11.507200246449145,0.3429454565048218,0.339410662651062,0.3507838961705446,1.8057622938491662,0.3231427738767935,1.0120017083739785,118.73333333333333,1,0,0,4.0,0,0.0,153.156862745098,285.5098039215686,114.03921568627453,2,0,5,1,0,0,0,0,5.0,7.0,11.0,8.0,8.0,2.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,3.0,22.0,7.0,3.0,2.0,2.0,8.0,2.0,1.0,7.0,1.0,5.0,13.0,1.0,3.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,10.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01020408163265306,4.041135722961977
2016-12-01,0,6.992101669311523,-5.960487214906607e-06,1.041301432790708,10.810000000000002,-1.2899999999999636,5.473991997537723,0.3634983003139496,0.3454371690750122,0.35617421018449874,2.3937266686935113,0.40254879890313144,1.086943622383642,118.73333333333333,1,0,0,4.0,0,0.0,153.156862745098,285.5098039215686,114.03921568627453,2,0,5,1,0,0,0,0,5.0,7.0,11.0,8.0,8.0,2.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,3.0,22.0,7.0,3.0,2.0,2.0,8.0,2.0,1.0,7.0,1.0,5.0,13.0,1.0,3.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,10.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01020408163265306,4.041135722961977
2017-01-01,0,25.419888960243497,0.003930250670691748,4.573421400737823,5.970000000000027,-7.42999999999995,1.6298312849860963,0.40446582436561584,0.40039634704589844,0.40718143954991914,2.2187199490504916,0.23564329779006413,1.150249046479163,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-02-01,0,8.880007266895973,0.0,1.5692379718856555,12.550000000000011,2.890000000000043,7.699313294478316,0.4004535377025604,0.3972601890563965,0.4010984702733905,2.3865291920086067,0.35667621920896686,1.3583346754859025,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-03-01,0,18.992900848388672,0.0,2.2602380151813932,23.170000000000016,3.3500000000000227,14.044942779596568,0.38947752118110657,0.3886343538761139,0.38787181677810695,2.319612496057238,0.5571218450925303,1.181598668032521,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-04-01,0,10.38089007306553,0.0,1.7399441876841768,28.150000000000034,10.270000000000039,17.855454146205147,0.34661856293678284,0.34415820240974426,0.35113668251646,2.560671420007844,0.5505711892863488,1.0880268168844,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-05-01,0,9.807765483856201,0.0,1.9682972029290229,33.650000000000034,16.970000000000027,23.40676092404925,0.2882290482521057,0.2861645221710205,0.30059209128506065,2.6162876680833915,0.6035492406554754,1.368667149439166,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-06-01,0,23.47785234451294,0.000852346317969932,2.5445058819499833,37.51000000000005,17.370000000000005,27.461076358551225,0.251991331577301,0.24744966626167297,0.26486819055662203,1.5025462453819385,0.19764652518322534,0.6988724899858275,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-07-01,0,23.78190457820395,0.0,1.4638322920387195,40.670000000000016,26.450000000000045,32.78708011286966,0.20247524976730347,0.20049212872982025,0.21460197312219675,2.4235763464100506,0.43701309705107594,1.1947110085593595,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-08-01,0,4.886111617075528,0.0,0.41447749039165666,38.83000000000004,27.450000000000045,32.35146431910505,0.1643798053264618,0.1628500074148178,0.17572806692389592,2.4898671100984338,1.162451442046691,1.5185295806292194,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
2017-09-01,0,16.179893679009183,0.0,1.1166040006670455,36.59000000000003,20.230000000000018,29.014720095693747,0.1862007975578308,0.18122605979442596,0.19148594868240174,2.680306292919446,0.31293020823539414,1.180002586824796,118.67058823529412,1,0,0,4.4980392156862745,0,0.0,147.48235294117643,292.28627450980395,114.16862745098041,2,0,5,1,0,0,0,0,5.0,2.0,11.0,8.0,8.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,5.0,13.0,1.0,1.0,10.0,2.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,8.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1987.7261337570117,1.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,4.039955531930702
