Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Physciaceae',)","('Collemataceae',)","('Lecanoraceae',)","('Hydropsychidae',)","('Salicaceae',)","('Sylviidae',)","('Cladoniaceae',)","('Acrocephalidae',)","('Cettiidae',)","('Caliciaceae',)","('Primulaceae',)","('Asteraceae',)","('Aegithalidae',)","('Catillariaceae',)","('Lobariaceae',)","('Ramalinaceae',)","('Parmeliaceae',)","('Zygaenidae',)","('Aspleniaceae',)","('Uloboridae',)","('Salticidae',)","('Placynthiaceae',)","('Eumenidae',)","('Peltigeraceae',)","('Phylloscopidae',)","('Acarosporaceae',)","('Byssolomataceae',)","('Campanulaceae',)","('Candelariaceae',)","('Apiaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Buthidae',)","('Cistaceae',)","('Nemopteridae',)","('Nephromataceae',)","('Orchidaceae',)","('Megachilidae',)","('Convolvulaceae',)","('Euscorpiidae',)","('Lamiaceae',)","('Orobanchaceae',)","('Psoraceae',)","('Poaceae',)","('Polycentropodidae',)","('Ranunculaceae',)","('Rosaceae',)","('Scrophulariaceae',)","('Sphingidae',)",Population,"('Plantaginaceae',)","('Fabaceae',)","('Empusidae',)","('Erebidae',)","('Cheloniidae',)","('Glossosomatidae',)","('Pannariaceae',)","('Lacertidae',)","('Pinaceae',)","('Testudinidae',)","('Caryophyllaceae',)","('Rubiaceae',)","('Cyperaceae',)","('Polygalaceae',)","('Linaceae',)","('Platycnemididae',)","('Cupressaceae',)","('Violaceae',)","('Berberidaceae',)","('Crassulaceae',)","('Caprifoliaceae',)","('Potamidae',)","('Rhamnaceae',)","('Juncaceae',)","('Cystopteridaceae',)","('Fagaceae',)","('Dryopteridaceae',)","('Colubridae',)","('Araceae',)","('Asparagaceae',)","('Aeshnidae',)","('Anacardiaceae',)","('Acrididae',)","('Liliaceae',)","('Glaphyridae',)","('Geraniaceae',)","('Calopterygidae',)","('Bombyliidae',)","('Grossulariaceae',)","('Euphorbiaceae',)","('Ericaceae',)","('Gekkonidae',)","('Cicadidae',)","('Polygonaceae',)","('Plumbaginaceae',)","('Lucanidae',)","('Malvaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Unknown',)","('Lasiocampidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mustelidae',)","('Mycenaceae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cochlostomatidae',)","('Cossidae',)","('Pyralidae',)","('Notodontidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Hypericaceae',)","('Gelechiidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Urticaceae',)","('Amaranthaceae',)","('Viburnaceae',)","('Enidae',)","('Lythraceae',)","('Amaryllidaceae',)","('Chondrinidae',)","('Heliotropiaceae',)","('Geomitridae',)","('Cucurbitaceae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Zygophyllaceae',)","('Meloidae',)","('Leiodidae',)","('Ranidae',)","('Psammophiidae',)","('Selaginellaceae',)","('Araneidae',)","('Myrmeleontidae',)","('Euphaeidae',)","('Eresidae',)","('Papaveraceae',)","('Masaridae',)","('Mantidae',)","('Glareolidae',)","('Helicidae',)","('Julidae',)","('Phyllodactylidae',)","('Sapygidae',)","('Scutigeridae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Testudinellidae',)","('Asplanchnidae',)","('Morchellaceae',)","('Salamandridae',)","('Philopotamidae',)","('Endomychidae',)","('Certhiidae',)","('Polyporaceae',)","('Psychomyiidae',)","('Haematommataceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Saxifragaceae',)","('Apocynaceae',)","('Asphodelaceae',)","('Dioscoreaceae',)","('Oleaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Oedemeridae',)","('Pentatomidae',)","('Pompilidae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Amelidae',)","('Dysderidae',)","('Cynipidae',)","('Pholcidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Himantariidae',)","('Discinaceae',)","('Oxalidaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Helvellaceae',)","('Ectobiidae',)","('Araliaceae',)","('Martyniaceae',)","('Moraceae',)","('Philodromidae',)","('Perlidae',)","('Onagraceae',)","('Dennstaedtiaceae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Drosophilidae',)","('Heleomyzidae',)","('Armadillidae',)","('Bibionidae',)","('Fanniidae',)","('Bryaceae',)","('Orchesellidae',)","('Oligotomidae',)","('Lygaeidae',)","('Margarodidae',)","('Limacidae',)","('Philosciidae',)","('Pelobatidae',)","('Sarcophagidae',)","('Rhyparochromidae',)","('Scytodidae',)","('Schizophyllaceae',)","('Trachelipodidae',)","('Thymelaeaceae',)","('Geoemydidae',)","('Donacidae',)","('Lampyridae',)","('Leporidae',)","('Gryllidae',)","('Phallaceae',)","('Potamogetonaceae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2016-05-01,0.0,18.96911561050274,0.0,3.1515151887269472,28.370000000000005,10.210000000000036,19.58044429583765,0.3320446014404297,0.28954264521598816,0.3073579516887665,2.834856501969648,0.05292257791235459,1.0468510514083886,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2016-06-01,0.0,18.94457042222797,0.0004351138045421976,2.333622299108977,36.63000000000005,16.730000000000018,26.924757409523863,0.2717156708240509,0.2537941336631775,0.2614530839443207,2.195357487582135,0.45841278370815974,1.1933791336341013,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2016-07-01,0.0,3.712567686989132,0.0,0.34080947226553276,36.110000000000014,20.010000000000048,28.884404699872334,0.21709002554416656,0.21042881906032562,0.21401260738372804,2.8401967710127582,0.3723167072655951,0.8245785400779518,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2016-08-01,0.0,20.47897395863174,2.9801867640344426e-06,0.7908073945256344,36.210000000000036,20.33000000000004,28.250868232804294,0.2143298238515854,0.2068517804145813,0.21170317182540896,2.7580724273940938,0.612511752565333,1.1775271285912678,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2016-09-01,0.0,13.270926475343003,0.0,2.449304154645838,28.07000000000005,12.710000000000036,21.270679182858373,0.2923581600189209,0.2673279345035553,0.2763966010093689,2.2382754415523864,0.5213350961564261,1.0555459941141339,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2016-10-01,0.0,23.796769976513588,0.0,3.532819805421698,24.49000000000001,9.190000000000055,18.16755649122814,0.32481083273887634,0.29554614424705505,0.3074931809425354,3.419260012954379,0.5262116883258673,1.2000390569205523,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2016-11-01,0.0,22.111314535095516,-1.192074705613777e-05,2.944124370362198,16.650000000000034,8.490000000000009,11.924009307189579,0.39631387591362,0.35873153805732727,0.37252781596183787,1.931393046547182,0.43178383504751316,1.0320589852501612,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2016-12-01,0.0,7.300752401249611,0.0,0.6644278218343344,11.750000000000057,-1.829999999999984,6.314453818181903,0.3851161301136017,0.3444325625896454,0.3593303713798523,2.9859375814693214,0.7447942957838916,1.4269649162096363,327.0549019607842,0,0,0,4.0,0,0,126.55686274509803,322.6470588235294,16.83921568627451,1.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,8.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,11.0,5.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1589.449410946229,1.0,15.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008775510204081632,5.859980836793357
2017-01-01,0.0,25.78340278756741,0.005811452865600586,4.804829709646397,9.150000000000034,-13.789999999999964,1.6328889411765886,0.40970680117607117,0.3979516625404358,0.4016841108798981,2.695453302187881,0.5242439925666073,1.2935069789976459,332.1843137254901,0,0,0,5.023529411764706,0,0,123.52941176470587,323.8705882352941,13.490196078431373,0.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,4.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1589.449410946229,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,5.915519740559663
2017-02-01,0.0,9.873646497624122,0.0,1.2861109793727628,12.330000000000041,1.9300000000000068,8.19558514871801,0.40076470375061035,0.38474491238594055,0.3928517837524415,2.912510766647722,0.17577221569107498,1.2357064948975296,332.1843137254901,0,0,0,5.023529411764706,0,0,123.52941176470587,323.8705882352941,13.490196078431373,0.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,4.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1589.449410946229,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,5.915519740559663
2017-03-01,0.0,13.753975923236794,0.0,2.0330613444181664,23.250000000000057,3.650000000000034,13.966542157575816,0.39823609590530396,0.3849255442619324,0.39183771409988405,2.3263981685719135,0.3031475851136644,1.074613594082885,332.1843137254901,0,0,0,5.023529411764706,0,0,123.52941176470587,323.8705882352941,13.490196078431373,0.0,0,0,0,0,0,0,0,14.0,4.0,7.0,8.0,8.0,7.0,4.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1589.449410946229,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,13.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,5.915519740559663
